record_id,age_max,age_min,baseline_consistency,binary_threshold,categorical_description,categorical_filter_threshold,challenges_v3,composite_weighted,configuration_status,constrained_weekly_allowance,contraindications,created,created_by,frequency,gender,id,intake_markers_raw,intake_metrics_raw,last_modified_by,last_modified_time,level_description,linked_evidence,minimum_frequency,nudges_v2,order,overview,patient_type_qualifiers,primary_markers,primary_metrics,proportional,proportional_frequency_hybrid,raw_impact,recommendation_type,secondary_markers,secondary_metrics,sleep_composite,t_shirt_sizes,tertiary_markers,title,weekend_variance,weekly_elimination,zone_based
recl3dtLS72YRB5pT,150,0,,,Gender: male_female | Age: Any | Risk Level: Any,,"recQgHY2rbd72yiRA, reccE2o8PZIE4DZBJ, recYPlTBdBNlcjLVu, recdrfnS0tQS0fTEg, rec7UOVEH3PTosqy6",,configured,,,2025-06-04T23:56:39.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",per_day,male_female,REC0050.3,"recwtXkPSEQgyddmt, recierVNozpgZdLZH, recAdUWMgWMZS3qKI, recmyyZam7oYaGnDd, recPiW3K4dhWi31Xh, recLJcUUTL1szyE8Z, receYj9nbAEGPBxFl","recxJqmq5ipZMLJsj, recXiq3Os05QJJki4, rec8o1wlo0olBMl8A, recELBnyZAf0mIQH6, recSy02sgRnjfOkHE, recqea20SA5Y5BaIw, rec0v0JrVS6xu5Dcj","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-01T21:29:18.000Z,Spend 60+ minutes outdoors daily,"recGIBKn52j5jmbaJ, recW7gsTuR8iw6vgm, recOXSXjYb74OdAVB, rechUO89Cd4YSaD3r, rec41z9ySi2kQNKjM",,"recmgoH16BuifWiMC, reciudyLxafovZgXw, recjUKkxI1fhDPJDv, recwOLsmOno8bn49P, recYvulwUmA80JJ7H, recS9i4okysaLWiTv, recaJtIHiWDRPKCi8, rec216cwr2UmNAQrF, rec5o0BqDON9Wy2Sq, recbsMvItyFuaUNXc, recaCLKGDcGvFFKEr, recqf5dyYNNUQg3XO, recBjBljh82UfZfHd, reclZEApo1N3wX6UR, recnheiSupS8F6isJ, recj8f5LtLlniFpGd, recSKdxzC9TNojyDI, recQhx3vPl9CeBpum, recCc5n1Dx1UejoBn, recRaqgJLjlXPUNLX, recg7XQk4GuT2jdAX, recOUexF8fNK0fUdy, recEouvTgVxK45pCj, rec94yuJ62f1uSTou, recscFPBRpXF6JvyS",154,"Outdoor time improves mood, focus, vitamin D, and overall well-being.",,receYj9nbAEGPBxFl,"recSy02sgRnjfOkHE, recELBnyZAf0mIQH6, recqea20SA5Y5BaIw, rec0v0JrVS6xu5Dcj",recb4OPYOGrVeDgpB,,55,,"recwtXkPSEQgyddmt, recierVNozpgZdLZH, recAdUWMgWMZS3qKI, recLJcUUTL1szyE8Z, recPiW3K4dhWi31Xh, recmyyZam7oYaGnDd","recXiq3Os05QJJki4, rec8o1wlo0olBMl8A, recxJqmq5ipZMLJsj",,,,Outdoor Time (minutes),,,
recbiVSr9Tb4PO8BK,150,0,,,Gender: male_female | Age: Any | Risk Level: Any,,"recgObqzevuSvACwU, reclfUvyTUukpt9Ie, recDsRtSZbQX3dse9, recWjqoZsCiApizTU, recNT1rnVx07eLP0N",,configured,,,2025-06-04T23:56:39.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",per_day,male_female,REC0051.1,"recwtXkPSEQgyddmt, recmyyZam7oYaGnDd, recLJcUUTL1szyE8Z","recxJqmq5ipZMLJsj, recXiq3Os05QJJki4, rec8o1wlo0olBMl8A, recELBnyZAf0mIQH6, recSy02sgRnjfOkHE","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-01T21:29:18.000Z,Get outdoors for 5 minutes within 2 hours of waking each day,"rec6lEPmJxjCPAljC, recRhtzUoAX1XysqX, recmKeFRMvMk3qvvN, rec41z9ySi2kQNKjM, recQ16WxffJJMNw73, recgFCbGzKNGOFoRx, recYV0O6IHyUJ4MA8",,"recfR4WhGUq7Etvb9, recZfKOSOCGtW4mig, rec7DbjgBf9v8oILJ, rectsLSsRqIDBVRE6, rec3kc33F2zT5kYa8, recKSNYOdLswtuqME, recze8vKr1rM4ONqo, recgB6XJ4ujfN1s3P, rec1o2RbzfvZfYMmU, recwVkiCZSbnJ1HNl, rec47eGhxEwmismFb, rec16Txx8qWUhDoCh, recbS3X8t1OmSGEBt, recEJeeobo2qVx9R7, rec7gmsKxsMhQHcea, recTAwTKdquNJIVFG, recqV33pXQJ8R1B2i, recQ50sXKWUW5UKWV, rec0t0KCSpyxFNevX, rec4cQtAOmNdCYyhj, recd2at1Wm3vfSxJA, recXDo0bkSTmxj99v, recwecusoOZvACRA6, recrfl10x0XKdXVZt, rec3IVTrCFbm5zb85",155,"Morning outdoor time supports circadian rhythm, energy, and mood.",,,"recSy02sgRnjfOkHE, recELBnyZAf0mIQH6",recifwcDcioU9rGNu,,60,,"recwtXkPSEQgyddmt, recLJcUUTL1szyE8Z, recmyyZam7oYaGnDd","recXiq3Os05QJJki4, rec8o1wlo0olBMl8A, recxJqmq5ipZMLJsj",,,,Morning Outdoor Time (minutes),,,
rech50KAz9XwtR3k9,150,0,,,Gender: male_female | Age: Any | Risk Level: Any,,"recDJozMyqpcJjS2e, recLscUXcq05FnsTo, recmKQZ09xkxQ1K3x, recch1Yt8YDibDGY5, reczG4HdSxfXuw8zo",,configured,,,2025-06-04T23:56:39.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",per_day,male_female,REC0051.2,"recwtXkPSEQgyddmt, recmyyZam7oYaGnDd, recLJcUUTL1szyE8Z","recxJqmq5ipZMLJsj, recXiq3Os05QJJki4, rec8o1wlo0olBMl8A, recELBnyZAf0mIQH6, recSy02sgRnjfOkHE","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-01T21:29:18.000Z,Get outdoors for 10 minutes within 2 hours of waking each day,"rec6lEPmJxjCPAljC, recRhtzUoAX1XysqX, recmKeFRMvMk3qvvN, rec41z9ySi2kQNKjM, recQ16WxffJJMNw73, recgFCbGzKNGOFoRx, recYV0O6IHyUJ4MA8",,"recfR4WhGUq7Etvb9, recZfKOSOCGtW4mig, rec7DbjgBf9v8oILJ, rectsLSsRqIDBVRE6, rec3kc33F2zT5kYa8, recKSNYOdLswtuqME, recze8vKr1rM4ONqo, recgB6XJ4ujfN1s3P, rec1o2RbzfvZfYMmU, recwVkiCZSbnJ1HNl, rec47eGhxEwmismFb, rec16Txx8qWUhDoCh, recbS3X8t1OmSGEBt, rec3tlDXiLgNem6P7, recrWvY90SReGWMLz, recA9UBGK68rJKGZ8, recQYQ7jvan19JLHi, recfbxtgDMhzFjeJR, reck2sum6huiK1hRg, recKQxZM6AssIPU2t, recSu1arq2xriKd7L, rectDf98VcUuAhU82, recw3gt4TXbIGcjhM, recp4AcMhAOnCVlau, recrgjJPed44fckLN",156,"Morning outdoor time supports circadian rhythm, energy, and mood.",,,"recSy02sgRnjfOkHE, recELBnyZAf0mIQH6",recNT53TktWEF9j4i,,60,,"recwtXkPSEQgyddmt, recLJcUUTL1szyE8Z, recmyyZam7oYaGnDd","recXiq3Os05QJJki4, rec8o1wlo0olBMl8A, recxJqmq5ipZMLJsj",,,,Morning Outdoor Time (minutes),,,
recK1hr9T47jPGDis,150,0,,,Gender: male_female | Age: Any | Risk Level: Any,,"recFnwjcfor5iz6q3, recrnlzlL4uHwuVmt, recBKlP786RZ1mGSo, recwpbkwo4izVfFjh, recMxilhf8juaVwne",,configured,,,2025-06-04T23:56:39.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",per_day,male_female,REC0051.3,"recwtXkPSEQgyddmt, recmyyZam7oYaGnDd, recLJcUUTL1szyE8Z","recxJqmq5ipZMLJsj, recXiq3Os05QJJki4, rec8o1wlo0olBMl8A, recELBnyZAf0mIQH6, recSy02sgRnjfOkHE","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-01T21:29:18.000Z,Get outdoors for 20+ minutes within 2 hours of waking each day,"rec6lEPmJxjCPAljC, recRhtzUoAX1XysqX, recmKeFRMvMk3qvvN, rec41z9ySi2kQNKjM, recQ16WxffJJMNw73, recgFCbGzKNGOFoRx, recYV0O6IHyUJ4MA8",,"recfR4WhGUq7Etvb9, recZfKOSOCGtW4mig, rec7DbjgBf9v8oILJ, rectsLSsRqIDBVRE6, rec3kc33F2zT5kYa8, recKSNYOdLswtuqME, recze8vKr1rM4ONqo, recgB6XJ4ujfN1s3P, rec1o2RbzfvZfYMmU, recwVkiCZSbnJ1HNl, rec47eGhxEwmismFb, rec16Txx8qWUhDoCh, recbS3X8t1OmSGEBt, recr2UeixE9psVdIw, rec7PU0toIRcHhesp, recFl4KzQ0dWT0gGs, recWjbmkmd0ZfRYJV, recWGd0zfo3flLKTP, recyzvWoSVwYp5axS, recyl7JllgDl208SK, recQYxChXeRIaY1dm, recZ1KoI5bB3nEu87, recHhWbjCVhXLepWf, recJx9AiHSY1wURKU, recDOBJREcSvjBZtw",157,"Morning outdoor time supports circadian rhythm, energy, and mood.",,,"recSy02sgRnjfOkHE, recELBnyZAf0mIQH6",recufP08Ew54jrpIn,,60,,"recwtXkPSEQgyddmt, recLJcUUTL1szyE8Z, recmyyZam7oYaGnDd","recXiq3Os05QJJki4, rec8o1wlo0olBMl8A, recxJqmq5ipZMLJsj",,,,Morning Outdoor Time (minutes),,,
rec9oK3cXjPf9h06J,150,0,,recLIwSb5CW7Bf04j,Gender: male_female | Age: Any | Risk Level: Any,,"rec8DpRr4KTcclqd6, recd5eeGAolK0XRug, recysm7C62rXGcRp6, recmAe1Z839J3KIs7, recKYP1YM36NmDUCg",,configured,,,2025-06-04T23:56:39.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",per_day,male_female,REC0052.1,"recwtXkPSEQgyddmt, recierVNozpgZdLZH, recAdUWMgWMZS3qKI, recmyyZam7oYaGnDd, recPiW3K4dhWi31Xh, recLJcUUTL1szyE8Z, receYj9nbAEGPBxFl","recxJqmq5ipZMLJsj, recXiq3Os05QJJki4, rec8o1wlo0olBMl8A, recELBnyZAf0mIQH6, recSy02sgRnjfOkHE, recqea20SA5Y5BaIw, rec0v0JrVS6xu5Dcj","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-01T21:29:18.000Z,Limit non-work screen time to less than 4 hours daily,"recbuO3KOoJNBovnQ, recOsmbvPcHmNQRo9, recqLHIDvca3ySHXH",,"recop6tS62rgzJbTg, recf6m6r5tCH0e8p2, recqxtQSEaJThj2Tj, rech0lfQTn0E6dWjw, recdnKIlRoj9MbvXo, rec5i3LR0a1sBI99Q, recnplFIgN3cxUkcY, receTXnCRbn2qvwEd, recWkxh4e8fgfyEAn, rec05TjLoDQZERKWQ, recTBfIwLCQaiSoSF, recSor3skaPyjNf4z, recLG2qWLDhBUx2MC, reciRaXPT03EfKAKm, recFl3k1yWoBq5lDd, recYlkC88L6TTJmKL, recKhDp261XfHADYH, recP0pYbcEDJVoUPZ, rectLSsDcXGkxxaa2, recxdqR2PYJWK5Lhs, recnXHlbiHsDeUba2, rec0HrIDtosrjPYBl, recy8Oa14yQ74sPWk, recaWb6aeJilIiH55, recT5Bv79hI9vCxnU",158,"Reducing non-work screen time supports better focus, healthier sleep patterns, and improved mental well-being. Non-work screen time refers to recreational or passive use of digital devices outside of job-related responsibilities—such as watching videos, scrolling social media, playing games, or browsing aimlessly.",,receYj9nbAEGPBxFl,"recSy02sgRnjfOkHE, recELBnyZAf0mIQH6, recqea20SA5Y5BaIw, rec0v0JrVS6xu5Dcj",,,45,,"recwtXkPSEQgyddmt, recierVNozpgZdLZH, recAdUWMgWMZS3qKI, recLJcUUTL1szyE8Z, recPiW3K4dhWi31Xh, recmyyZam7oYaGnDd","recXiq3Os05QJJki4, rec8o1wlo0olBMl8A, recxJqmq5ipZMLJsj",,,,Digital Device Time (minutes),,,
recDkPJwvw1efNFOw,150,0,,recAC2xRTOAiG2s7p,Gender: male_female | Age: Any | Risk Level: Any,,"recZT0JiAh1QHF5OD, reclh0kDGrnHhPcaX, recANaNU9uKwHWHBf, recAME8z385fDHvsm, recLA3tbuMOVLoVYR",,configured,,,2025-06-04T23:56:39.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",per_day,male_female,REC0052.2,"recwtXkPSEQgyddmt, recierVNozpgZdLZH, recAdUWMgWMZS3qKI, recmyyZam7oYaGnDd, recPiW3K4dhWi31Xh, recLJcUUTL1szyE8Z, receYj9nbAEGPBxFl","recxJqmq5ipZMLJsj, recXiq3Os05QJJki4, rec8o1wlo0olBMl8A, recELBnyZAf0mIQH6, recSy02sgRnjfOkHE, recqea20SA5Y5BaIw, rec0v0JrVS6xu5Dcj","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-01T21:29:18.000Z,Limit non-work screen time to less than 3 hours daily,"recbuO3KOoJNBovnQ, recOsmbvPcHmNQRo9, recqLHIDvca3ySHXH",,"recop6tS62rgzJbTg, recf6m6r5tCH0e8p2, recqxtQSEaJThj2Tj, rech0lfQTn0E6dWjw, recdnKIlRoj9MbvXo, rec5i3LR0a1sBI99Q, recnplFIgN3cxUkcY, receTXnCRbn2qvwEd, recWkxh4e8fgfyEAn, rec05TjLoDQZERKWQ, recTBfIwLCQaiSoSF, recSor3skaPyjNf4z, recLG2qWLDhBUx2MC, recxPfRjJxbc1yI35, rec10ARNnIr2quBBB, rec0Jj7Zik3QsgLc4, recY1ZjszAU7v5Nmp, recrKvlnzR9xNl0NT, recAqe52FEzzOGfTg, recnp9XOeME18RhDs, recvYdx8kIowpStPK, recaaHt7yk8hMfnch, recvKK9W27KhVc3Qp, recxcMeLCuXZhLkb9, recjPMtRAXp11Th4v",159,"Reducing non-work screen time supports better focus, healthier sleep patterns, and improved mental well-being. Non-work screen time refers to recreational or passive use of digital devices outside of job-related responsibilities—such as watching videos, scrolling social media, playing games, or browsing aimlessly.",,receYj9nbAEGPBxFl,"recSy02sgRnjfOkHE, recELBnyZAf0mIQH6, recqea20SA5Y5BaIw, rec0v0JrVS6xu5Dcj",,,45,,"recwtXkPSEQgyddmt, recierVNozpgZdLZH, recAdUWMgWMZS3qKI, recLJcUUTL1szyE8Z, recPiW3K4dhWi31Xh, recmyyZam7oYaGnDd","recXiq3Os05QJJki4, rec8o1wlo0olBMl8A, recxJqmq5ipZMLJsj",,,,Digital Device Time (minutes),,,
recfStnRtbnERLXWg,150,0,,recekMBojJSGKflsw,Gender: male_female | Age: Any | Risk Level: Any,,"recP0VxNSpTJllWZK, recNT43feYBAAOZ7m, rec5xAhMmd17VolSd, recoulTvOWd5UYDqS, recl297xIn9eDE1a7",,configured,,,2025-06-04T23:56:39.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",per_day,male_female,REC0052.3,"recwtXkPSEQgyddmt, recierVNozpgZdLZH, recAdUWMgWMZS3qKI, recmyyZam7oYaGnDd, recPiW3K4dhWi31Xh, recLJcUUTL1szyE8Z, receYj9nbAEGPBxFl","recxJqmq5ipZMLJsj, recXiq3Os05QJJki4, rec8o1wlo0olBMl8A, recELBnyZAf0mIQH6, recSy02sgRnjfOkHE, recqea20SA5Y5BaIw, rec0v0JrVS6xu5Dcj","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-01T21:29:18.000Z,Limit non-work screen time to less than 2 hours daily,"recbuO3KOoJNBovnQ, recOsmbvPcHmNQRo9, recqLHIDvca3ySHXH",,"recop6tS62rgzJbTg, recf6m6r5tCH0e8p2, recqxtQSEaJThj2Tj, rech0lfQTn0E6dWjw, recdnKIlRoj9MbvXo, rec5i3LR0a1sBI99Q, recnplFIgN3cxUkcY, receTXnCRbn2qvwEd, recWkxh4e8fgfyEAn, rec05TjLoDQZERKWQ, recTBfIwLCQaiSoSF, recSor3skaPyjNf4z, recLG2qWLDhBUx2MC, recJplPFfLolN2IWR, reci9OeXZHEjiy5pj, recJtImTdI0CxKybn, reciOCfKZrlBSJrTw, recBc6JfO67vue4xi, rec9ViXEi8QPmZjGF, recswDJ7uwmgQZtbw, rec70P9cl0LKstxBh, reckRfV9G9utN57nr, recmuI96eLHAX7Oh1, recIVURNkdG7EDtja, recYGQvki38rGFlLu",160,"Reducing non-work screen time supports better focus, healthier sleep patterns, and improved mental well-being. Non-work screen time refers to recreational or passive use of digital devices outside of job-related responsibilities—such as watching videos, scrolling social media, playing games, or browsing aimlessly.",,receYj9nbAEGPBxFl,"recSy02sgRnjfOkHE, recELBnyZAf0mIQH6, recqea20SA5Y5BaIw, rec0v0JrVS6xu5Dcj",,,45,,"recwtXkPSEQgyddmt, recierVNozpgZdLZH, recAdUWMgWMZS3qKI, recLJcUUTL1szyE8Z, recPiW3K4dhWi31Xh, recmyyZam7oYaGnDd","recXiq3Os05QJJki4, rec8o1wlo0olBMl8A, recxJqmq5ipZMLJsj",,,,Digital Device Time (minutes),,,
rec7LUpuS502Wf0uG,150,0,,,Gender: male_female | Age: Any | Risk Level: Any,,"recsF9oJE9fraC6CI, recBzgPXHswX0O3j0, recW9DS9Ju29CHTzb, rec8b7x9eytIjMph2, recpXAlkCpM2Zak2i",,configured,,,2025-06-04T23:56:39.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",per week,male_female,REC0053.1,recwtXkPSEQgyddmt,"recxJqmq5ipZMLJsj, recXiq3Os05QJJki4, rec8o1wlo0olBMl8A","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-01T21:29:18.000Z,"Engage in brain training for 10 minutes, 2x per week","recuhuSKqYPYRLv4u, recVIz2DLtMd5nFkl, recTKZUuAmd0vSFA2",reca2HFu4iCmrB7TP,"recG4C7WLVCi3J1EQ, recvk2QSnL3XFvsxW, reckpNk5tvt8KPnxT, recOTVYywagZBKZNW, recErt0VtvvOTTo0c, recGyPQYi4BkEfK7y, recI7iTj44U1GmTtJ, rec2tlFLHB9Rru3uB, rec7NqWOWwCtMUuTa, recX0y4LykBRcvzoJ, recEbduwoBq4vN6nw, recTr2CLHaGkubiYB, recjYtHYgWlO3Drok, rec7LUWuRZ7ZhmxiX, recOip8G4jrq2Btmv, recO3K0ExGTESLK7z, recUKU0j5sqwYHDB1, recLjEgQ543w0rbFH, recZRGgSf7wvXHdQs, recOk5ZeIk3lK6mms, recBK0bolGiZbp0aG, recsuYbKT8gPTQqNl, recSKjBrIardMpGFf, recJ4lfTQw3mG9Cof, recDj6tkMBmcrlZrp",161,"Brain training supports cognitive health, focus, and lifelong learning.",,,,,,40,,recwtXkPSEQgyddmt,"recXiq3Os05QJJki4, rec8o1wlo0olBMl8A, recxJqmq5ipZMLJsj",,,,Brain Training Activity (minutes),,,
recyaGGtG0W9sPOW4,150,0,,,Gender: male_female | Age: Any | Risk Level: Any,,"recRAfHjPmtYWJGCH, recqW8lQ0oJpvRG4T, recg19N68fWWhoEoB, recwb7YmI2Z6apivu, recT5pjB0X3kriMAA",,configured,,,2025-06-04T23:56:39.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",per week,male_female,REC0053.2,recwtXkPSEQgyddmt,"recxJqmq5ipZMLJsj, recXiq3Os05QJJki4, rec8o1wlo0olBMl8A","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-01T21:29:18.000Z,"Engage in brain training for 15 minutes, 3x per week","recuhuSKqYPYRLv4u, recVIz2DLtMd5nFkl, recTKZUuAmd0vSFA2",recBkVyvcwsThKiwI,"recG4C7WLVCi3J1EQ, recvk2QSnL3XFvsxW, reckpNk5tvt8KPnxT, recOTVYywagZBKZNW, recErt0VtvvOTTo0c, recGyPQYi4BkEfK7y, recI7iTj44U1GmTtJ, rec2tlFLHB9Rru3uB, rec7NqWOWwCtMUuTa, recX0y4LykBRcvzoJ, recEbduwoBq4vN6nw, recTr2CLHaGkubiYB, recjYtHYgWlO3Drok, recTC3eS68MC1tnXH, recfxFAe2VjIY70mr, recjrSnnJcFjisdVg, recfzB1J40h7idRmt, recqOsVNI9gXRHxpI, recOUOrojpnDWiCuU, receSlqOSsWNGqmCE, recDUpuvPgLJGCgkU, recUVizqi9URtEYwX, recxrns2Bu9iIWqc7, recKruwjZAvu0bNhE, recAZVQtGugwtyH8a, recIrQHWqCwMEbg0o",162,"Brain training supports cognitive health, focus, and lifelong learning.",,,,,,40,,recwtXkPSEQgyddmt,"recXiq3Os05QJJki4, rec8o1wlo0olBMl8A, recxJqmq5ipZMLJsj",,,,Brain Training Activity (minutes),,,
recapRJIioF9TBIAO,150,0,,,Gender: male_female | Age: Any | Risk Level: Any,,"recZgHoOlsmlLBYd5, recd0JRC5dkpuApHT, rec4EfSgqe8sVNWa0, rectoZhzly4K5jhfR, recYXpNkUJLutQuTQ",,configured,,,2025-06-04T23:56:39.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",per week,male_female,REC0053.3,recwtXkPSEQgyddmt,"recxJqmq5ipZMLJsj, recXiq3Os05QJJki4, rec8o1wlo0olBMl8A","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-01T21:29:18.000Z,"Engage in brain training for 20 minutes, 5x per week","recuhuSKqYPYRLv4u, recVIz2DLtMd5nFkl, recTKZUuAmd0vSFA2",recaVKXVzZvoNnoPd,"recG4C7WLVCi3J1EQ, recvk2QSnL3XFvsxW, reckpNk5tvt8KPnxT, recOTVYywagZBKZNW, recErt0VtvvOTTo0c, recGyPQYi4BkEfK7y, recI7iTj44U1GmTtJ, rec2tlFLHB9Rru3uB, rec7NqWOWwCtMUuTa, recX0y4LykBRcvzoJ, recEbduwoBq4vN6nw, recTr2CLHaGkubiYB, recjYtHYgWlO3Drok, recfSB5wPcHuIXviQ, recFMjC1e0LsYvIUV, recN9RWauKZbKYViZ, recs57QnpTC0KVwbb, reccTgxTfbq3dsRGO, recXfsNyzn7Q2D9Ab, rec9JyE7Ulu1HY0IX, reczrHTOJ0VwTLHiQ, recueI3snNv7rL5Uh, recMuIRnLT7szUWtI, recJu9Y5wCRR9izg8",163,"Brain training supports cognitive health, focus, and lifelong learning.",,,,,,40,,recwtXkPSEQgyddmt,"recXiq3Os05QJJki4, rec8o1wlo0olBMl8A, recxJqmq5ipZMLJsj",,,,Brain Training Activity (minutes),,,
recAfZhxRMxunTXUc,150,0,,,Gender: male_female | Age: Any | Risk Level: Any,,"reckJgjpu7i71lC39, recUhD1rFYAB8vzse, recCIFGJDZUOBhKR8, rec9FsRtfcjVWF7Xh, recEKHkD5m7lLbor3",,configured,,,2025-06-04T23:56:39.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",per_day,male_female,REC0054.1,"recwtXkPSEQgyddmt, recPiW3K4dhWi31Xh, recLJcUUTL1szyE8Z, recmyyZam7oYaGnDd","recxJqmq5ipZMLJsj, recXiq3Os05QJJki4, rec8o1wlo0olBMl8A, recELBnyZAf0mIQH6, recSy02sgRnjfOkHE, recqea20SA5Y5BaIw","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-01T21:29:18.000Z,"Social engagement such as “brief chat’ at least once a day with family, friend or neighbor ","recpLdrqJSvVSBVCO, rec4JCsO4SFk06rhl, recgeCjNN35aUIL81, reczA4HiwPYQWyWtc, recEr5zulj18aq7p3, receGOj4EGgWfxB84, recnLf7wdesvtoLpC",,"recvznvzzHsf74ux1, reckNU2PtG6lwofx9, recfx8Dxes253mKTJ, reclqK5egBw4fKIZk, rec9nGjsuz6sK0IPs, recN1U5JkPsqsSsOD, rec99gan8Bkk6Ujtj, rec0T00iYthChHlui, reclPVwT6mmWpJ9W0, recq1re5Sv5AfUth3, rec2oyTqWb3PJ9Grj, recHHb9pxng6S5dvl, recu3GNd4Fd17gIbO, recI5htihPkTNlIfT, recb0p2HD8YB0XMGp, recLk2MB0j0KxzLUd, recaiJlNZFfojQmCE, recD17CnN78MFCMY7, recg0ZeiiSflSsudr, recHUzITCieHABAil, recqW0rW7g0hXRnxK, recsJyieilxG6gqqL, recoHFDLpCnvQ4dl8, recs3mvLGTIGVwcCC, recnOjp6dGBuFm74U",164,"Daily social connection boosts mood, resilience, and cognitive health.",,,,recSBkIJfGPQhDf91,,65,,"recwtXkPSEQgyddmt, recLJcUUTL1szyE8Z, recPiW3K4dhWi31Xh, recmyyZam7oYaGnDd","recSy02sgRnjfOkHE, recELBnyZAf0mIQH6, recXiq3Os05QJJki4, recqea20SA5Y5BaIw, rec8o1wlo0olBMl8A, recxJqmq5ipZMLJsj",,,,Daily Social Interaction Time (minutes),,,
