record_id,created,created_by,help_text,last_modified_by,last_modified_time,parent_checkin,question_id,question_order,question_text,response_options_v2,response_types,tracked_metrics_from_parent
rec7j8UhNILfuadTu,2025-09-04T08:41:31.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Select any factors that have influenced your consistency with taking Tesofensine - both positive and negative.,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T12:59:09.000Z,rec8yPJar9QR9li7O,Q120-MID-03,3,What factors have made taking Tesofensine easier or harder? (Select all that apply),recqDLOnmXm8kjzRH,recwKcnMBUHT535rJ,recBPu9PYFPU8hate
rec8WrUjvFxz659eu,2025-09-04T08:41:37.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","Select the biggest impacts Tesofensine has had on how you feel, your energy, or your health.","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T12:59:16.000Z,rec7CArqyAqQe0XJK,Q120-END-01,1,What's been the most noticeable change since starting Tesofensine? (Select all that apply),recT2YPTmt9OPEFjv,recwKcnMBUHT535rJ,recBPu9PYFPU8hate
recTfY8vmJIWanqOa,2025-09-04T08:41:43.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Focus on what actually worked for you to maintain your routine with Tesofensine.,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T12:59:22.000Z,rec7CArqyAqQe0XJK,Q120-END-02,2,What helped you take Tesofensine most consistently? (Select all that apply),recqDLOnmXm8kjzRH,recwKcnMBUHT535rJ,recBPu9PYFPU8hate
rec0m5naGzdyi0Vnz,2025-09-04T08:41:49.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","Share your thoughts on continuing, modifying, or stopping Tesofensine going forward.","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T12:59:27.000Z,rec7CArqyAqQe0XJK,Q120-END-03,3,How do you plan to continue with Tesofensine?,recqs2KSWZVLchVHj,rec9FbWNUm7CjzB5A,recBPu9PYFPU8hate
recYACiy5mXJBl6tH,2025-09-04T08:42:29.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","Think about your overall experience taking LL-37, including how you feel and any effects you've noticed.","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T12:59:54.000Z,recg1uzaNeMqttWDH,Q121-MID-01,1,How has taking LL-37 been going so far?,recuDaHwQtswQ0P8t,recm1sVsfEm9YuCyL,recBPu9PYFPU8hate
recwAjwWgaj8KYT9x,2025-09-04T08:42:36.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","Include any physical, mental, or energy changes you've experienced - both positive and negative effects.","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T12:59:59.000Z,recg1uzaNeMqttWDH,Q121-MID-02,2,What effects have you noticed since starting LL-37? (Select all that apply),recLuf0vqQuHxFbBg,recwKcnMBUHT535rJ,recBPu9PYFPU8hate
recr7ybQRBPIqDOhb,2025-09-04T08:42:42.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Select any factors that have influenced your consistency with taking LL-37 - both positive and negative.,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T13:00:04.000Z,recg1uzaNeMqttWDH,Q121-MID-03,3,What factors have made taking LL-37 easier or harder? (Select all that apply),recmW3ZZohAN9VX7J,recwKcnMBUHT535rJ,recBPu9PYFPU8hate
recF1uroTdPH92bGd,2025-09-04T08:42:48.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","Select the biggest impacts LL-37 has had on how you feel, your energy, or your health.","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T13:00:11.000Z,recAB0HSBQEqqsg1f,Q121-END-01,1,What's been the most noticeable change since starting LL-37? (Select all that apply),recLuf0vqQuHxFbBg,recwKcnMBUHT535rJ,recBPu9PYFPU8hate
recDVOAU3s2QJ09Sm,2025-09-04T08:42:54.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Focus on what actually worked for you to maintain your routine with LL-37.,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T13:00:16.000Z,recAB0HSBQEqqsg1f,Q121-END-02,2,What helped you take LL-37 most consistently? (Select all that apply),recmW3ZZohAN9VX7J,recwKcnMBUHT535rJ,recBPu9PYFPU8hate
recTVA4RofK5ojqRC,2025-09-04T08:43:00.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","Share your thoughts on continuing, modifying, or stopping LL-37 going forward.","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T13:00:22.000Z,recAB0HSBQEqqsg1f,Q121-END-03,3,How do you plan to continue with LL-37?,recqs2KSWZVLchVHj,rec9FbWNUm7CjzB5A,recBPu9PYFPU8hate
rec96iJ85bQpbw3cb,2025-09-04T08:43:36.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","Think about your overall experience taking IGF-1 LR3, including how you feel and any effects you've noticed.","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T13:00:51.000Z,recysQPbc409Qmiri,Q122-MID-01,1,How has taking IGF-1 LR3 been going so far?,recuDaHwQtswQ0P8t,recm1sVsfEm9YuCyL,recBPu9PYFPU8hate
rec02WLgFIZNhVliw,2025-09-04T08:43:42.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","Include any physical, mental, or energy changes you've experienced - both positive and negative effects.","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T13:00:57.000Z,recysQPbc409Qmiri,Q122-MID-02,2,What effects have you noticed since starting IGF-1 LR3? (Select all that apply),recMvzTzLLX8zm8hf,recwKcnMBUHT535rJ,recBPu9PYFPU8hate
rec3ThSbeihOo7F5N,2025-09-04T08:43:48.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Select any factors that have influenced your consistency with taking IGF-1 LR3 - both positive and negative.,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T13:01:02.000Z,recysQPbc409Qmiri,Q122-MID-03,3,What factors have made taking IGF-1 LR3 easier or harder? (Select all that apply),rec1fh4d4wGcXw3tU,recwKcnMBUHT535rJ,recBPu9PYFPU8hate
recce89Bfca9UFeGG,2025-09-04T08:43:54.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","Select the biggest impacts IGF-1 LR3 has had on how you feel, your energy, or your health.","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T13:01:09.000Z,recIafNTSmQC3WbJS,Q122-END-01,1,What's been the most noticeable change since starting IGF-1 LR3? (Select all that apply),recMvzTzLLX8zm8hf,recwKcnMBUHT535rJ,recBPu9PYFPU8hate
recUnZ0rCga1cpTvI,2025-09-04T08:44:00.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Focus on what actually worked for you to maintain your routine with IGF-1 LR3.,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T13:01:14.000Z,recIafNTSmQC3WbJS,Q122-END-02,2,What helped you take IGF-1 LR3 most consistently? (Select all that apply),rec1fh4d4wGcXw3tU,recwKcnMBUHT535rJ,recBPu9PYFPU8hate
recu9ekwrYwuyKvuc,2025-09-04T08:44:07.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Think about the specific behaviors or routines you want to maintain going forward. Be as specific as possible about what you'll keep doing.,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T10:05:03.000Z,recIafNTSmQC3WbJS,Q122-END-03,3,What IGF-1 LR3 therapy habits do you want to carry forward?,recqs2KSWZVLchVHj,rec9FbWNUm7CjzB5A,recBPu9PYFPU8hate
recCC15dEz6fLfS8h,2025-09-04T08:44:43.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","Think about your overall experience with MGF. Rate how the process has felt, not just the results.","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T10:05:03.000Z,recCUl8gTPviz1b6x,Q123-MID-01,1,How has your MGF therapy been going so far?,recuDaHwQtswQ0P8t,recm1sVsfEm9YuCyL,recBPu9PYFPU8hate
recX0ad8DkwmwAoXy,2025-09-04T08:44:50.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","Include any physical, mental, or energy changes you've experienced - both positive and negative effects.","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T13:50:39.000Z,recCUl8gTPviz1b6x,Q123-MID-02,2,What effects have you noticed since starting MGF therapy? (Select all that apply),recToJ6jLZON51Ak2,recwKcnMBUHT535rJ,recBPu9PYFPU8hate
recpuJUfdLb21kQpA,2025-09-04T08:44:57.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Select any factors that have influenced your consistency with taking MGF therapy - both positive and negative.,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T13:50:44.000Z,recCUl8gTPviz1b6x,Q123-MID-03,3,What factors have made taking MGF therapy easier or harder? (Select all that apply),rec2vdLyMJhY1zCwY,recwKcnMBUHT535rJ,recBPu9PYFPU8hate
recddNoA2ZmLoFZbI,2025-09-04T08:45:04.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","Select the biggest impacts MGF therapy has had on how you feel, your energy, or your health.","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T13:50:49.000Z,recDOhaI7m2pW67a1,Q123-END-01,1,What's been the most noticeable change since starting MGF therapy? (Select all that apply),recToJ6jLZON51Ak2,recwKcnMBUHT535rJ,recBPu9PYFPU8hate
recKcVOuboQRurB2e,2025-09-04T08:45:10.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Focus on what actually worked for you to maintain your routine with MGF therapy.,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T13:50:59.000Z,recDOhaI7m2pW67a1,Q123-END-02,2,What helped you take MGF therapy most consistently? (Select all that apply),rec2vdLyMJhY1zCwY,recwKcnMBUHT535rJ,recBPu9PYFPU8hate
recO6dQaiqdKOY9fl,2025-09-04T08:45:16.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","Share your thoughts on continuing, modifying, or stopping MGF therapy going forward.","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T13:51:05.000Z,recDOhaI7m2pW67a1,Q123-END-03,3,How do you plan to continue with MGF therapy?,recqs2KSWZVLchVHj,rec9FbWNUm7CjzB5A,recBPu9PYFPU8hate
recgiAAE8ZIh9EhPd,2025-09-04T08:45:55.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","Think about your overall experience with statin therapy. Rate how the process has felt, not just the results.","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T10:05:03.000Z,recMKT6UWnqNdSMdu,Q124-MID-01,1,How has your statin therapy been going so far?,recuDaHwQtswQ0P8t,recm1sVsfEm9YuCyL,recBPu9PYFPU8hate
recO6kGkYKPx3fRHr,2025-09-04T08:46:02.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","Include any physical, cardiovascular, or energy changes you've experienced - both positive and negative effects.","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T13:52:06.000Z,recMKT6UWnqNdSMdu,Q124-MID-02,2,What effects have you noticed since starting statin therapy? (Select all that apply),recH8P0VH4Rm6ziD2,recwKcnMBUHT535rJ,recBPu9PYFPU8hate
recTL8oD0uSOPLjSv,2025-09-04T08:46:08.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Select any factors that have influenced your consistency with taking statin therapy - both positive and negative.,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T13:52:11.000Z,recMKT6UWnqNdSMdu,Q124-MID-03,3,What factors have made taking statin therapy easier or harder? (Select all that apply),recpIPWh3P94Gvsnw,recwKcnMBUHT535rJ,recBPu9PYFPU8hate
rec6xp1HV01AfvLSD,2025-09-04T08:50:52.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","Select the biggest impacts statin therapy has had on your cardiovascular health, energy, or overall wellbeing.","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T13:52:17.000Z,recNbqLySQU8VcHNo,Q124-END-01,1,What's been the most noticeable change since starting statin therapy? (Select all that apply),recH8P0VH4Rm6ziD2,recwKcnMBUHT535rJ,recBPu9PYFPU8hate
rec0xisQLDdW6hJRR,2025-09-04T08:50:58.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Focus on what actually worked for you to maintain your routine with statin therapy.,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T13:52:22.000Z,recNbqLySQU8VcHNo,Q124-END-02,2,What helped you take statin therapy most consistently? (Select all that apply),recpIPWh3P94Gvsnw,recwKcnMBUHT535rJ,recBPu9PYFPU8hate
recl7ND4k1Y51nOLr,2025-09-04T08:51:04.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","Share your thoughts on continuing, modifying, or stopping statin therapy going forward.","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T13:52:27.000Z,recNbqLySQU8VcHNo,Q124-END-03,3,How do you plan to continue with statin therapy?,recqs2KSWZVLchVHj,rec9FbWNUm7CjzB5A,recBPu9PYFPU8hate
recDkFUg7uuNWi96W,2025-09-04T08:51:39.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","Think about your overall experience with ezetimibe. Rate how the process has felt, not just the results.","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T10:05:03.000Z,recnoWHzbeGmwed8B,Q125-MID-01,1,How has your ezetimibe therapy been going so far?,recuDaHwQtswQ0P8t,recm1sVsfEm9YuCyL,recBPu9PYFPU8hate
recsIIbb4XPXuUjpI,2025-09-04T08:51:46.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","Include any cholesterol, cardiovascular, or general health changes you've experienced - both positive and negative effects.","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T13:52:55.000Z,recnoWHzbeGmwed8B,Q125-MID-02,2,What effects have you noticed since starting ezetimibe therapy? (Select all that apply),rec2Bkab9IBgVFFcU,recwKcnMBUHT535rJ,recBPu9PYFPU8hate
reclnYi2zYGifzn1r,2025-09-04T08:51:52.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Select any factors that have influenced your consistency with taking ezetimibe therapy - both positive and negative.,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T13:52:55.000Z,recnoWHzbeGmwed8B,Q125-MID-03,3,What factors have made taking ezetimibe therapy easier or harder? (Select all that apply),recaYSnc4OvOKIh8u,recwKcnMBUHT535rJ,recBPu9PYFPU8hate
recgnswsKQrqjuSe4,2025-09-04T08:51:58.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","Select the biggest impacts ezetimibe therapy has had on your cholesterol levels, cardiovascular health, or overall wellbeing.","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T13:52:55.000Z,recsih5SHmGQAp6gj,Q125-END-01,1,What's been the most noticeable change since starting ezetimibe therapy? (Select all that apply),rec2Bkab9IBgVFFcU,recwKcnMBUHT535rJ,recBPu9PYFPU8hate
reca9sWJnyrlsOpny,2025-09-04T08:52:04.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Focus on what actually worked for you to maintain your routine with ezetimibe therapy.,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T13:52:55.000Z,recsih5SHmGQAp6gj,Q125-END-02,2,What helped you take ezetimibe therapy most consistently? (Select all that apply),recaYSnc4OvOKIh8u,recwKcnMBUHT535rJ,recBPu9PYFPU8hate
rec5d5bBV6kKiB09a,2025-09-04T08:52:09.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","Share your thoughts on continuing, modifying, or stopping ezetimibe therapy going forward.","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T13:52:55.000Z,recsih5SHmGQAp6gj,Q125-END-03,3,How do you plan to continue with ezetimibe therapy?,recqs2KSWZVLchVHj,rec9FbWNUm7CjzB5A,recBPu9PYFPU8hate
rec6CAJhzmIkYk2Pl,2025-09-04T08:52:46.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","Think about your overall experience with PCSK9 inhibitor therapy. Rate how the process has felt, not just the results.","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T10:05:03.000Z,rec1vyXhDr6ugQKVN,Q126-MID-01,1,How has your PCSK9 inhibitor therapy been going so far?,recuDaHwQtswQ0P8t,recm1sVsfEm9YuCyL,recBPu9PYFPU8hate
recUaWoDb2pAYSz1U,2025-09-04T08:52:52.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","Include any cholesterol, cardiovascular, or general health changes you've experienced - both positive and negative effects.","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T13:53:25.000Z,rec1vyXhDr6ugQKVN,Q126-MID-02,2,What effects have you noticed since starting PCSK9 inhibitor therapy? (Select all that apply),rec6lJOw56xLoOILG,recwKcnMBUHT535rJ,recBPu9PYFPU8hate
rec2GaXClPBaTEqiQ,2025-09-04T08:52:58.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Select any factors that have influenced your consistency with taking PCSK9 inhibitor therapy - both positive and negative.,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T13:53:25.000Z,rec1vyXhDr6ugQKVN,Q126-MID-03,3,What factors have made taking PCSK9 inhibitor therapy easier or harder? (Select all that apply),rec3FiDrPd7ReyQyq,recwKcnMBUHT535rJ,recBPu9PYFPU8hate
recCmoM931h6Jhabo,2025-09-04T08:53:05.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","Select the biggest impacts PCSK9 inhibitor therapy has had on your cholesterol levels, cardiovascular health, or overall wellbeing.","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T13:53:25.000Z,rectLt03mNYCCJ4H7,Q126-END-01,1,What's been the most noticeable change since starting PCSK9 inhibitor therapy? (Select all that apply),rec6lJOw56xLoOILG,recwKcnMBUHT535rJ,recBPu9PYFPU8hate
recmSu0vDyrKnRh3g,2025-09-04T08:53:11.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Focus on what actually worked for you to maintain your routine with PCSK9 inhibitor therapy.,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T13:53:25.000Z,rectLt03mNYCCJ4H7,Q126-END-02,2,What helped you take PCSK9 inhibitor therapy most consistently? (Select all that apply),rec3FiDrPd7ReyQyq,recwKcnMBUHT535rJ,recBPu9PYFPU8hate
reccmCDJb9SplJWgt,2025-09-04T08:53:17.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","Share your thoughts on continuing, modifying, or stopping PCSK9 inhibitor therapy going forward.","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T13:53:25.000Z,rectLt03mNYCCJ4H7,Q126-END-03,3,How do you plan to continue with PCSK9 inhibitor therapy?,recqs2KSWZVLchVHj,rec9FbWNUm7CjzB5A,recBPu9PYFPU8hate
recMuWcZH6CgLhSyi,2025-09-04T08:53:54.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","Think about your overall experience with bempedoic acid. Rate how the process has felt, not just the results.","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T10:05:03.000Z,recr3UkXHEGbKvWNy,Q127-MID-01,1,How has your bempedoic acid therapy been going so far?,recuDaHwQtswQ0P8t,recm1sVsfEm9YuCyL,recBPu9PYFPU8hate
recH3Btv0IbWFgyLg,2025-09-04T08:54:01.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","Include any cholesterol, cardiovascular, or general health changes you've experienced - both positive and negative effects.","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T13:53:53.000Z,recr3UkXHEGbKvWNy,Q127-MID-02,2,What effects have you noticed since starting bempedoic acid therapy? (Select all that apply),rec018oXh2olaKbxw,recwKcnMBUHT535rJ,recBPu9PYFPU8hate
recNvO3yyHSt626XI,2025-09-04T08:54:08.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Select any factors that have influenced your consistency with taking bempedoic acid therapy - both positive and negative.,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T13:53:53.000Z,recr3UkXHEGbKvWNy,Q127-MID-03,3,What factors have made taking bempedoic acid therapy easier or harder? (Select all that apply),rec1cEHK2Yd56StYp,recwKcnMBUHT535rJ,recBPu9PYFPU8hate
recz5qiH1prBBPYfk,2025-09-04T08:54:14.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","Select the biggest impacts bempedoic acid therapy has had on your cholesterol levels, cardiovascular health, or overall wellbeing.","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T13:53:53.000Z,rec0lyjyTgVMD89h1,Q127-END-01,1,What's been the most noticeable change since starting bempedoic acid therapy? (Select all that apply),rec018oXh2olaKbxw,recwKcnMBUHT535rJ,recBPu9PYFPU8hate
recNm6GkCEKy461uv,2025-09-04T08:54:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",Focus on what actually worked for you to maintain your routine with bempedoic acid therapy.,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T13:53:53.000Z,rec0lyjyTgVMD89h1,Q127-END-02,2,What helped you take bempedoic acid therapy most consistently? (Select all that apply),rec1cEHK2Yd56StYp,recwKcnMBUHT535rJ,recBPu9PYFPU8hate
